So I guess I'll have to do it while I'm here\n	And I won't be running from the rain when I'm gone\nAnd I can't even suffer from the pain when I'm gone\nCan't say who's to praise and who's to blame when I'm gone\n_\n
Won't see the golden of the sun when I'm gone\n	_\nAnd the evenings and the mornings will be one when I'm gone\nCan't be singing louder than the guns when I'm gone\nSo I guess I'll have to do it while I'm here\n
And the evenings and the mornings will be one when I'm gone\n	Won't see the golden of the sun when I'm gone\n_\nCan't be singing louder than the guns when I'm gone\nSo I guess I'll have to do it while I'm here\n
Can't be singing louder than the guns when I'm gone\n	Won't see the golden of the sun when I'm gone\nAnd the evenings and the mornings will be one when I'm gone\n_\nSo I guess I'll have to do it while I'm here\n
So I guess I'll have to do it while I'm here\n	Won't see the golden of the sun when I'm gone\nAnd the evenings and the mornings will be one when I'm gone\nCan't be singing louder than the guns when I'm gone\n_\n
All my days won't be dances of delight when I'm gone\n	_\nAnd the sands will be shifting from my sight when I'm gone\nCan't add my name into the fight when I'm gone\nSo I guess I'll have to do it while I'm here\n
And the sands will be shifting from my sight when I'm gone\n	All my days won't be dances of delight when I'm gone\n_\nCan't add my name into the fight when I'm gone\nSo I guess I'll have to do it while I'm here\n
Can't add my name into the fight when I'm gone\n	All my days won't be dances of delight when I'm gone\nAnd the sands will be shifting from my sight when I'm gone\n_\nSo I guess I'll have to do it while I'm here\n
So I guess I'll have to do it while I'm here\n	All my days won't be dances of delight when I'm gone\nAnd the sands will be shifting from my sight when I'm gone\nCan't add my name into the fight when I'm gone\n_\n
And I won't be laughing at the lies when I'm gone\n	_\nAnd I can't question how or when or why when I'm gone\nCan't live proud enough to die when I'm gone\nSo I guess I'll have to do it while I'm here\n
And I can't question how or when or why when I'm gone\n	And I won't be laughing at the lies when I'm gone\n_\nCan't live proud enough to die when I'm gone\nSo I guess I'll have to do it while I'm here\n
Can't live proud enough to die when I'm gone\n	And I won't be laughing at the lies when I'm gone\nAnd I can't question how or when or why when I'm gone\n_\nSo I guess I'll have to do it while I'm here\n
So I guess I'll have to do it while I'm here\n	And I won't be laughing at the lies when I'm gone\nAnd I can't question how or when or why when I'm gone\nCan't live proud enough to die when I'm gone\n_\n
